date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2012-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,170.81,1.0838
2012-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,198.44,1.2591
2012-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,324.43,2.0586
2012-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,176.39,1.1192
2012-04-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,212.0,1.3468
2012-04-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,140.24,0.8909
2012-04-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Millet,KG,actual,Wholesale,NGN,190.32,1.209
2012-04-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,455.91,2.8963
2012-04-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,162.37,1.0314
2012-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6800.0,43.1979
2012-04-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,216.91,1.3779
2012-04-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,459.94,2.9219
2012-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,186.98,1.1878
2012-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,203.12,1.2904
2012-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,179.17,1.1382
2012-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,209.07,1.3282
2012-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,226.79,1.4407
2012-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,327.58,2.081
2012-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,201.59,1.2806
2012-05-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,4999.99,31.8309
2012-05-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,9274.99,59.0463
2012-05-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,14974.95,95.3333
2012-05-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5350.0,34.0591
2012-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,212.67,1.3539
2012-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,214.24,1.3639
2012-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,520.87,3.3159
2012-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,158.63,1.0098
2012-05-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,464.52,2.9572
2012-05-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,201.08,1.2801
2012-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6800.0,43.29
2012-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6700.0,42.6534
2012-05-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,196.64,1.2519
2012-05-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,460.18,2.9296
2012-05-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,190.74,1.2143
2012-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,200.63,1.2773
2012-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,451.69,2.8755
2012-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,196.43,1.2505
2012-05-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7000.0,44.5633
2012-05-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,6800.0,43.29
2012-05-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,10000.0,63.6618
2012-05-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,41.3802
2012-05-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,8420.0,53.6033
2012-05-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6500.0,41.3802
2012-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,214.84,1.3677
2012-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,225.0,1.4324
2012-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,206.25,1.313
2012-06-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6912.5,43.2301
2012-06-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,9500.0,59.4121
2012-06-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,14700.0,91.9325
2012-06-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6475.0,40.4941
2012-06-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5700.0,35.6473
2012-06-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7000.0,43.7774
2012-06-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,6600.0,41.2758
2012-06-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,8300.0,51.9074
2012-07-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7250.0,46.0459
2012-07-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,9000.0,57.1604
2012-07-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,16075.0,102.0949
2012-07-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,7025.0,44.6169
2012-07-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,232.86,1.479
2012-07-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Maize,KG,actual,Wholesale,NGN,234.17,1.4873
2012-07-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Millet,KG,actual,Wholesale,NGN,206.14,1.3092
2012-07-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,475.86,3.0223
2012-07-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,195.3,1.2404
2012-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6700.0,42.5528
2012-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6700.0,42.5528
2012-07-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,222.42,1.4126
2012-07-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,261.31,1.6596
2012-07-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,216.56,1.3754
2012-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,211.96,1.3462
2012-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,233.81,1.4849
2012-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,471.5,2.9946
2012-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,206.98,1.3146
2012-07-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7300.0,46.3635
2012-07-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,7500.0,47.6337
2012-07-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7000.0,44.4581
2012-07-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,8350.0,53.0322
2012-07-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,7250.0,46.0459
2012-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,234.9,1.4919
2012-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,239.21,1.5193
2012-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,336.21,2.1353
2012-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,222.52,1.4132
2012-08-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7560.0,48.4243
2012-08-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,9600.0,61.4912
2012-08-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,16960.0,108.6344
2012-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,241.49,1.5468
2012-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,261.07,1.6722
2012-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,561.67,3.5977
2012-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,183.51,1.1754
2012-08-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Maize,KG,actual,Wholesale,NGN,223.48,1.4314
2012-08-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Millet,KG,actual,Wholesale,NGN,215.4,1.3797
2012-08-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,516.55,3.3087
2012-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,41.6346
2012-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6400.0,40.9941
2012-08-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,231.09,1.4802
2012-08-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,241.78,1.5487
2012-08-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,489.47,3.1352
2012-08-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,220.39,1.4117
2012-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,213.58,1.3681
2012-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,239.87,1.5365
2012-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,502.74,3.2202
2012-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,208.11,1.333
2012-08-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7460.0,47.7838
2012-08-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,6940.0,44.453
2012-08-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7000.0,44.8373
2012-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,237.44,1.5209
2012-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,253.62,1.6245
2012-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,334.41,2.142
2012-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,231.0,1.4796
2012-09-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,8125.0,51.6365
2012-09-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,15600.0,99.142
2012-09-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,220.0,1.3982
2012-09-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,250.0,1.5888
2012-09-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,343.33,2.182
2012-09-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,223.33,1.4193
2012-09-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Millet,KG,actual,Wholesale,NGN,250.0,1.5888
2012-09-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,471.11,2.994
2012-09-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,223.33,1.4193
2012-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,5200.0,33.0473
2012-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5700.0,36.225
2012-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,211.08,1.3415
2012-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,503.83,3.202
2012-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,208.0,1.3219
2012-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,246.71,1.5679
2012-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,338.82,2.1533
2012-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,220.39,1.4007
2012-09-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6850.0,43.5335
2012-09-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,8358.33,53.1194
2012-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,216.39,1.3752
2012-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,337.7,2.1462
2012-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,219.67,1.3961
2012-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7080.0,45.6391
2012-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,14360.0,92.5675
2012-10-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,158.62,1.0225
2012-10-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,513.48,3.31
2012-10-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,185.54,1.196
2012-10-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Maize,KG,actual,Wholesale,NGN,238.85,1.5397
2012-10-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,462.15,2.9791
2012-10-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,192.19,1.2389
2012-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,6700.0,43.1896
2012-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5700.0,36.7434
2012-10-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,168.3,1.0849
2012-10-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,184.12,1.1869
2012-10-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,194.88,1.2562
2012-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,167.2,1.0778
2012-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,447.72,2.8861
2012-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,160.11,1.0321
2012-10-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,41.9003
2012-10-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,8000.0,51.5696
2012-10-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,5830.0,37.5814
2012-10-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,8080.0,52.0853
2012-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,191.26,1.2329
2012-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,181.79,1.1718
2012-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,337.8,2.1776
2012-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,162.33,1.0464
2012-11-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,14000.0,89.9454
2012-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,199.86,1.284
2012-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,513.48,3.2989
2012-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,174.41,1.1205
2012-11-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Maize,KG,actual,Wholesale,NGN,224.52,1.4424
2012-11-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,452.9,2.9098
2012-11-15,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,182.58,1.173
2012-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,7000.0,44.9727
2012-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6000.0,38.548
2012-11-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,195.23,1.2543
2012-11-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,476.82,3.0634
2012-11-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,185.14,1.1894
2012-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,202.31,1.2998
2012-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,483.54,3.1066
2012-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,187.33,1.2035
2012-11-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6875.0,44.1696
2012-11-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,7600.0,48.8275
2012-11-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,5725.0,36.7812
2012-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,183.61,1.1796
2012-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,183.61,1.1796
2012-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,334.43,2.1486
2012-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,165.57,1.0638
2012-12-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6950.0,44.1761
2012-12-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,9062.5,57.6037
